id	date	tags	likes	dislikes	count_comments	count_views	duration	sec_duration
ik6xZqEDX8g	2018-01-12T00:45:52.000Z	['Скальпирование процессора', 'скальп CPU', 'delidding', 'deliding', 'жм', 'жидкий метал', 'coollaboratory liquid metal', 'майнинг', 'криптовалюты', 'биткоин', 'kodak kashminer', 'intel', 'ibm', 'amd', 'qualcomm', 'Centriq 2400', 'Falkor', 'процессоры', 'новости IT', 'новости технологий', 'CES']	5993	138	371	99951	PT11M28S	688
9ekh97MWCsU	2018-01-10T14:24:40.000Z	['Ryzen 2800X', 'Ryzen 2800', 'Ryzen 2700', 'Ryzen 2600', 'Ryzen 2500', 'Ryzen 2400', 'Ryzen 2300', 'Ryzen 2200', 'Ryzen 2000', 'Ryzen 2-th gen', 'AMD Ryzen 7', 'AMD Ryzen 5', 'AMD Ryzen 3', 'AMD Ryzen Mobile', 'AMD Ryzen with Vega', 'Intel Core i7 with Vega', 'Intel Core i5 with Vega', 'какой процессоры выбрать', 'интел или амд', 'intel или amd', 'amd или nvidia', 'AMD RX Navi', 'Nvidia Ampere', 'Nvidia Post-Volta', 'Nvidia Watt Architecture', 'новости технологий', 'новости IT', 'новости CES', 'CES 2018']	9470	159	663	160359	PT12M50S	770
OC5VDmn4lwU	2018-01-08T02:00:00.000Z	['AMD RX Vega M GH', 'AMD RX Vega M GL', 'Intel + AMD', 'процессоры Intel с графикой Radeon', 'APU Raven Ridge', 'APU AM4', 'Zen AM4', 'Ryzen APU Am4', 'i7-8809G', 'i7-8709G', 'i7-8706G', 'i7-8705', 'i5-8305G', 'RX Vega 24', 'RX Vega 20', 'AMD RX Navi', 'AMD Rx Vega Intel', 'Ryzen 5 2400G', 'Ryzen 3 2200G', 'H310', 'B360', 'H370', 'AMD X470']	7838	146	941	113520	PT13M55S	835
cqsU-u0KmFI	2018-01-05T02:59:18.000Z	['specter', 'meltdown', 'intel specter', 'intel meltdown', 'amd security flaw', 'intel security flaw', 'KB4056892', 'windows -30%', 'потеря производительности', 'тест в играх', 'watch dogs 2', 'total war warhammer 2', 'middle earth shadow of war', 'ashes of singularity escalation', 'VIA KX6000', 'VIA KX7000', 'Speculative Execution', 'Indirect Branch Prediction', 'проблема в безопасности', 'Spectre', 'System Z', 'IBM Power']	9383	479	986	152037	PT13M11S	791
3m6k9Yl9cvQ	2018-01-03T22:38:46.000Z	['Nvidia GeForce', 'Post-Volta', 'Nvidia Volta Architecture', 'Nvidia Ampere Architecture', 'Nvidia Watt Architecture', 'Nvidia Post-Volta Architecture', 'AMD Navi Videocard', 'AMD Navi GPu', 'AMD Vega Videocard', 'AMD Vega GPU', 'AMD RX Navi', 'Intel Coffee Lake', 'intel 8709G', 'AMD Vega M']	8745	189	736	147057	PT8M11S	491
yFtwCkKfaOA	2017-12-26T06:32:53.000Z	['ноутбук', 'ноутбук intel', 'ноутбук amd', 'ноутбук nvidia', 'ноутбук 17 дюймов', 'какой ноутбук выбрать', 'какой ноутбук купить', 'ASUS GL702ZC', 'ASUS G752VM', 'GL753V', 'Y70-70']	6187	139	621	113696	PT12M3S	723
m8Wmrx3WqM8	2017-12-25T10:05:35.000Z	['GIMP 2.9.8', 'GIMP', 'GIMP 2.10', 'When gimp 3.0', 'when gimp 3.2', 'gimp vs photoshop', 'работа с изображениями', 'фоторедактора', 'фотошоп или гимп', 'гимп', 'фотошоп']	3682	161	459	96947	PT6M40S	400
ZB6vVcGs6eQ	2017-12-20T03:00:01.000Z	['ZTE Blade V8', 'обзор ZTE', 'обзор Blade', 'обзор V8', 'красивые обзоры смартфонов', 'pro hi-tech', 'илья корнейчук', 'MiFavor']	1231	193	132	23556	PT6M47S	407
UWEuVCGpcYY	2017-12-15T09:12:40.000Z	"['oppo f5', 'pubg', ""player unknown's battleground"", 'Rules of Survival']"	1431	225	179	32076	PT7M55S	475
dlBlfkVqu2Y	2017-12-13T12:14:06.000Z	['#ПКЖиви', 'компьютер', 'комп', 'пк', 'pro hi-tech']	6572	139	636	66846	PT4M49S	289
k1SMUvpytyc	2017-12-12T14:00:29.000Z	['amd adrenalin', 'amd crimson', 'amd driver', 'amd тест драйвера', 'амд драйвер', 'софт амд', 'pro hi-tech', 'илья корнейчук', 'сергей сафонов', 'прохайтек', 'видеокарта AMD', 'тест Vega 56']	4272	74	294	59965	PT6M37S	397
uRgOt2sCATY	2017-12-09T11:56:09.000Z	['как выбрать процессор', 'как выбрать видеокарту', 'как выбрать материнскую плату', 'как выбрать блок питания', 'как выбрать SSD', 'как выбрать HDD', 'как выбрать жесткий диск', 'как выбрать монитор', 'как выбрать клавиатуру', 'как выбрать мышь', 'как выбрать кулер', 'как выбрать звуковую карту', 'как выбрать колонки', 'как выбрать усилитель', 'как выбрать гарнитуру', 'как выбрать корпус', 'как собрать ПК', 'как собрать компьютер']	7715	622	723	164239	PT24M2S	1442
2CL_WzmUfdE	2017-12-08T17:37:40.000Z	['Snapdragon 845', 'Light L16', 'Huawei', 'тензорные ядра', 'Nvidia Volta', 'Titan Volta', 'Titan Pascal', 'Tesla Volta', 'Nvidia Ampere', 'GeForce Ampere']	6601	130	507	124174	PT7M48S	468
FZtE7_j9Mhs	2017-12-07T10:43:39.000Z	['Ryzen 7 SMT Off', 'Ryzen 7 SMT On', 'Watch Dogs 2', 'Battlefield 1', 'Ryzen 7 1800X', '3dmark', 'ryzen 5 smt off', 'ryzen 5 smt on', 'SMT Off', 'SMT on', 'Ryzen 3 - 8 cores', 'ryzen 3 восемь ядер', 'ryzen 3 eight cores', 'ryzen 5 eight cores', 'ryzen 5 восемь ядер', 'ryzen 5 8 cores 16 threads', 'райзен из dns', 'ryzen with unlocked cores', 'странные райзен', 'необычные райзен', '1200 8c/8t', '1600 8c/16t']	7510	114	793	129850	PT9M46S	586
EWwYwRBjRIA	2017-12-05T14:00:25.000Z	['Бородач', 'Борода', 'Бородатый', 'Рыжебородый', 'техноблогер', 'обзоры пк', 'обзоры железа', 'новости пк', 'новости железа', 'новинки it', 'pro hi-tech', '#пкживи', 'пкживи', 'хороший выбор', '05.ru', 'я так решил', 'Cannonlake', 'Coffee Lake', 'Ice Lake', 'Cascade Lake', 'Zen 2', 'Zen 3', 'AMD Zen', 'AMD Ryzen', 'AMD CPU', 'выбор процессора AMD', 'выбор процессора Intel', 'Сергей Сафонов', 'прохайтек', 'прохайтеч', 'Редмонд', 'Майкрософт', 'EPYC', 'Azure', 'бригман', 'brigman', 'хватит читать чужие теги!', 'Lv2 Vm']	5667	97	361	92606	PT6M21S	381
iDt6QLbhFXc	2017-12-04T15:24:25.000Z	['ASUS ZenFone AR', 'обзор asus', 'обзор ZenFone', 'красивые обзоры', 'Project Tango', 'Google DayDream', 'Google VR', 'Android VR', 'Android AR', 'Google AR', 'дополненная реальность', 'виртуальная реальность', 'смартфон гугл', 'pro hi-tech', 'не rozetked', 'не wylsacom', 'Красивый обзор']	1517	162	317	26545	PT5M47S	347
SE4dd75w6Ws	2017-11-30T17:49:52.000Z	['пк', 'мини пк', 'компьютер', 'амд', 'райзен', 'amd', 'ryzen', 'pc build']	10786	284	855	269937	PT11M29S	689
bNIjvYN2aZQ	2017-11-29T07:34:45.000Z	['Threadripper', 'AMD', 'охлаждение', 'Noctua', 'Thermaltake', 'NH-U14S TR4-SP3', 'Floe Riing 360', 'Threadripper 1950X', 'ASUS Prime X399-A', 'ай', 'ай как просто', 'pro hi-tech', 'сергей сафонов', 'ryzen', 'выбор кулера', 'СЖО против воздушного кулера', 'СВО против воздушного кулера', 'водянка против воздушного кулера']	3802	95	323	58353	PT3M53S	233
ihYk0tWfTQg	2017-11-27T14:02:36.000Z	['RAID0', 'RAID10', 'RAID 1+0', 'RAID1', 'RAID2', 'RAID3', 'RAID4', 'RAID7', 'RAID5', 'RAID6', 'RAID50', 'RAID60', 'Выбор RAID', 'выбор уровня RAID', 'какой RAID выбрать', 'RAID types', 'Lacie 6Big', 'лучший RAID для ПК', 'лучший RAID для игры', 'best raid for PC']	3835	220	368	69516	PT14M21S	861
QS3FAF1MCbA	2017-11-25T12:45:38.000Z	['Ryzen 3 1200', '8 core ryzen 3', '8 ядер ryzen 3', 'Intel ME дыра', 'Intel ME закладка', 'Intel ME безопасность', 'Intel ME update', 'Positive Technologies', 'Management Engine', 'me_cleaner', 'Intel Core Skylake', 'Intel Kaby Lake', 'Intel Coffee Lake', 'Intel Ice Lake', 'Intel Cannonlake', 'Intel Core i3', 'Intel Core i5', 'Intel Core i7', 'Intel Core i9', 'Ryzen 3', 'AMD Ryzen3', 'Сергей Сафонов', 'техноблогер', 'Бородач', 'Бородач с YouTube', 'Бородатый блогер', 'микротранзакции', 'battlefront 2', 'лутбоксы']	5126	115	353	82585	PT10M57S	657
DsKpVb15_VI	2017-11-24T07:27:46.000Z	['Стас Васильев', 'Стас Айкакпросто', 'Ай как просто', 'Станислав Васильев', 'Станислав Ай как просто', 'r7ge', 'Михаил Греков', 'Сергей Сафонов', 'Pro Hi-Tech', 'какую карту захвата выбрать', 'какой микрофон выбрать', 'какой монитор выбрать', 'что купить стримеру', 'нагрузка на железо стриминг', 'ikakprosto', 'ikakprosto2', 'не wylsa', 'не wylsacom', 'не oblenilsa', 'Бородач', 'Рыжебородый', 'Бородатый', 'ASUS ROG SWIFT PG279Q', 'Avermedia LGP2 Plus', 'Avermedia LGP2+', 'lgp', 'aver', 'авер', 'inogeni', 'blackmagic']	4833	326	392	72991	PT17M23S	1043
7tSj34lqk48	2017-11-22T09:30:07.000Z	['Marshall', 'Kilburn', 'Woburn', 'Stanmore', 'беспроводная колонка', 'музыкальный центр', 'музыка', 'акустика', 'звук', 'лучшая колонка', 'колонка маршал', 'как выбрать колонку', 'как выбрать звук', 'как выбрать акустику', 'маршал', 'маршал отзывы', 'marshall отзывы', 'сергей сафонов', 'бородач', 'бородатый техноблогер', 'не вилса', 'не wylsa', 'не wylsacom', 'не обленился', 'ne oblenilsa', 'marshall sound', 'Lease Heaven', 'не rozetked', 'Красивый обзор']	3694	287	295	102346	PT5M21S	321
urR8_duL8cc	2017-11-21T13:44:31.000Z	['Intel', 'ARM', 'Apple A11x', 'Apple A12', 'не wylsa', 'не wylsacom', 'блогер', 'бородач', 'бородатый техноблогер', 'блогер с бородой', 'Сергей Сафонов', 'Pro Hi-Tech', 'новости IT', 'новости технологий', 'новые аккумуляторы', 'новые батареи', 'windows 10 on ARM', 'macOS on ARM', 'os X on ARM']	4431	145	387	67368	PT8M55S	535
LdyEUQ_NMgk	2017-11-18T12:49:28.000Z	"['intel', 'amd', 'ryzen', 'epyc', 'radeon', 'nvidia', ""titan xp collector's edition"", ""titan x collector's edition"", 'mediatek helio x30', 'amd catalyst', 'amd zen2', 'amd zen 2', 'ryzen2', 'инженерный образец', 'инженерный процессор', 'oblenilsa', 'обленился', 'новости', 'шоу', 'техноканал', 'техноблог', 'техноблогер']"	4510	112	291	73430	PT8M6S	486
ohQ42wIWhzs	2017-11-17T11:45:09.000Z	['Intel', 'AMD', 'Itanium', 'новости IT', 'новости технологий', 'Сергей Сафонов', 'Coffee Lake', 'Z390', 'H310', 'B360', 'ПАК-ФА', 'СУ-57', 'Т50', 'боевые лазеры', '3DXpoint', 'Micron', 'DIMM', 'Optane', 'новости серверов', 'oblenilsa', 'обленился', 'новости', 'шоу', 'техноканал', 'техноблог', 'техноблогер']	4193	109	365	61205	PT9M36S	576
DgbrjM5rl5A	2017-11-14T17:07:24.000Z	['Nvidia видеокарта', 'видеокарта купить', 'Nvidia Ampere', 'Nvidia Volta', 'Nvidia A102', 'Nvidia A104', 'Nvidia A106', 'Nvidia Tesla', 'видеокарты geforce', 'geforce', 'gddr6 vs hbm2', 'gddr5x vs hbm2', 'g5x vs hbm2', 'gddr5x vs gddr6', 'ddr6', '4k-monitor.ru', 'отзывы', 'обзор', 'мнение', 'техноблогер', 'про хай-тек', 'Сергей Сафонов', 'Pro Hi-Tech', 'Илья Корнейчук', 'новости It', 'новинки IT', 'лучший выбор', 'oblenilsa', 'обленился', 'новости', 'шоу', 'техноканал', 'техноблог']	8138	149	443	159588	PT8M52S	532
2QEvDBZh6Sk	2017-11-11T08:47:56.000Z	['сравнение фотокамер', 'лучшая фотокамера', 'выбор фотоаппарата', 'лучший фотоаппарат', 'какой фотоаппарат купить', 'какую камеру взять', 'Olympus или Panasonic', 'купить Panasonic', 'купить Olympus', 'Micro 4/3', 'Lumix G9', 'LumixG9', 'Panasonic G9', 'G9 vs GH4', 'G9 vs GH5', 'примеры фото', 'примеры видео', 'cashback', 'кэшбэк', 'летишопс', 'letyshops', 'кэшбэксервис', 'кэшбэклетишопс', 'лучшийкэшбэксервис', 'кэшбэкletyshops']	1430	89	168	38808	PT9M57S	597
EWX3AHL5i-E	2017-11-08T22:02:09.000Z	['Раджа Кодури', 'Raja Koduri', 'Radeon Technologies Group', 'RTG', 'Apple', 'Intel', 'CPU', 'RX Navi', 'AMD', 'процессор', 'процессор купить', 'какой процессор выбрать', 'сергей сафонов', 'pro hi-tech', 'новости it', 'новости hi-tech', 'новости технологий', 'аналитика на youtube', 'раджа покинул амд', 'oblenilsa', 'обленился', 'новости', 'шоу', 'техноканал', 'техноблог', 'техноблогер']	4336	97	316	56852	PT4M30S	270
yhATpZwuBcw	2017-11-06T23:25:08.000Z	['интел с графикой амд', 'концепт CPU', 'Intel', 'amd', 'vega', 'FPGA', 'altera', 'летишопс', 'letyshops', 'кэшбэксервис', 'кэшбэкletyshops', 'Intel vega', 'intel amd cpu', 'intel vega cpu', 'intel vega processor', 'купить процессор', 'какой процессор выбрать', 'Выбор процессора', 'интел или амд', 'Интел ноутбук', 'амд ноутбук', 'плис', 'fpga', 'матрица', 'oblenilsa', 'обленился', 'новости', 'шоу', 'техноканал', 'техноблог', 'техноблогер']	5085	131	277	75435	PT8M48S	528
yoKJuhrVMX4	2017-11-04T09:54:26.000Z	"[""Titan X Collector's Edition"", 'Titan X New', 'Titan X Pascal', 'новый титан икс', 'new titanx', 'nvidia titanx', 'razer phone', 'wolfenstein 2 new colossus', 'вульфенштейн 2 новый колосс', ""assassin's creed origins"", 'south park fractured but whole', ""assassin's creed истоки"", 'iPhone X', 'oblenilsa', 'обленился', 'новости', 'шоу', 'техноканал', 'техноблог', 'техноблогер']"	3761	122	327	54379	PT7M34S	454
